post_id,pid,url,is_sold,is_mint,upload_date,title,product_image,city,is_sold,platform,item_id,location_id,platform_id,marker_price_id
223,917841833,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917841833&referrerAllArticles=false,0,1,2022-05-19 00:56:01,아이폰13프로256실버 s급중고,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjI5/MDAxNjUyODcxMjQ2Njk2.mhk-f85TMeLEHpz5-lBmp-SpSXVT2cQakRBa6rQBj_0g.36Iy72MgGAZxJJStXJHIyG1vy2_ezQh8__e7z2IDW9kg.JPEG/20220518%2525EF%2525BC%2525BF194856.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
224,917832597,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917832597&referrerAllArticles=false,0,0,2022-05-18 23:44:48,아이폰13프로 128 실버 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjE1/MDAxNjUyODg1MDk5NTcy.6JhB9d5HsW_9KnYBmHNOJosWOoQaKD3nycgE0SQkETIg.W5NEVOerBPr5YzGO_FPDrC9meeyBVOr6K114FsR7W1Ag.PNG/IMG_9247.PNG?type=f740_740,,,Jongo Nara,11,15,14,29
225,917829409,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917829409&referrerAllArticles=false,0,0,2022-05-18 23:21:17,부산 아이폰13 미니 256기가,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfNzcg/MDAxNjUyODgzNjg0MzU2.brPSBRP12ScnSzSJ1xwF4nlJTbWnMRCM84ug0YmSTn4g.h6JC5z7ZSMPUoXpfQ1zAQNt8ocnZpps6u4AldriD8Gkg.JPEG/IMG_0396.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
226,917825068,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917825068&referrerAllArticles=false,0,1,2022-05-18 22:53:35,아이폰13 프로 128기가 그파 미개봉,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfNzUg/MDAxNjUyODgxOTU0MTE5.o-80fdBiP-nFFDI6U1XJHB7HKTpUhT9BmKWkSKSOgncg.1rKI8NLc2SsSO-RztCqKSnNZpyDKqjSKIYTMKwlgaxog.JPEG/7270823B-161D-43EE-BC41-7C7005E2413C.jpeg?type=f740_740,대전광역시,서구,Jongo Nara,11,15,14,29
227,917809405,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917809405&referrerAllArticles=false,0,1,2022-05-18 21:23:24,S급 배터리100 아이폰13 256G 미드나이트 (477),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTY5/MDAxNjUyODc2NjE0Nzg2._1c1e6wh4WeTiRTvjnMrcuPSh-Shf9KvxMevV7Yf7dog.brVwFlH5074RkU65P8uJG1Xis3udWhwIaGG4NbIwEAIg.JPEG/1.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
228,917806157,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917806157&referrerAllArticles=false,0,0,2022-05-18 21:05:32,아이폰13프로맥스  가격내림,,,,Jongo Nara,11,15,14,29
229,917804957,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917804957&referrerAllArticles=false,0,0,2022-05-18 20:58:39,아이폰13프로 그래파이트128G 자급제,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTk3/MDAxNjUyODc0ODQ4MjY3.Gb3r3t-D5ZMuVWQ1HTf5nWTG6f4DreePrw1q0XI5heEg.udyfskzeIxLy5eL7KRxX98dDl6PvtB4boPmm1GhQNbEg.JPEG/701585CC-90A2-41B2-A31D-3DF6C6E8338B.jpeg?type=f740_740,,,Jongo Nara,11,15,14,29
230,917796045,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917796045&referrerAllArticles=false,0,0,2022-05-18 20:09:24,아이폰 13 미니 스타라이트 128gb 자급제,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjAw/MDAxNjUyODcyMTc1NDYz.k_x3hvWsWr5vHUeCUblaSnLf2tn9DJBwQBOU6YGTIngg.H8LtRoGpGyZqNBbVaIErh8bJjLk9q8abOwKrKREIqZgg.JPEG/20220518%2525EF%2525BC%2525BF195639.jpg?type=f740_740,경상남도,밀양시,Jongo Nara,11,15,14,29
231,917795210,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917795210&referrerAllArticles=false,0,0,2022-05-18 20:04:51,아이폰13프로256 시에라블루,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTA1/MDAxNjUyODcxOTAzOTI5.RcSf8THFJjazRaB-w7nORN3gJ97XKl5wUGtxwsrnnA0g.PzFPDEA_rya2KEKM_dhSKTiBC4z9rijXmJeAt0c-ufwg.JPEG/IMG_0218.JPG?type=f740_740,세종특별자치시,세종특별자치시,Jongo Nara,11,15,14,29
232,917793135,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917793135&referrerAllArticles=false,0,1,2022-05-18 19:52:35,아이폰13 프로 128GB 그라파이트 판매(미개봉),,,,Jongo Nara,11,15,14,29
233,917791943,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917791943&referrerAllArticles=false,0,0,2022-05-18 19:45:23,아이폰 13 프로 128gb 팝니다,,,,Jongo Nara,11,15,14,29
234,917790216,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917790216&referrerAllArticles=false,0,0,2022-05-18 19:35:29,아이폰13pro 스페이스 그레이 256기가 급처,,,,Jongo Nara,11,15,14,29
235,917789364,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917789364&referrerAllArticles=false,0,0,2022-05-18 19:29:57,아이폰 13 프로 128G 그래파이트,,,,Jongo Nara,11,15,14,29
236,917786192,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917786192&referrerAllArticles=false,0,1,2022-05-18 19:10:38,아이폰13 프로 128기가 시에라블루 미개봉,,,,Jongo Nara,11,15,14,29
237,917785952,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917785952&referrerAllArticles=false,0,1,2022-05-18 19:09:05,(미개봉) 애플 아이폰13 프로 pro 256기가 실버색상 자급제폰 새제품 125만원 팝니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTY0/MDAxNjUyODY4NTU2NDcz.98BLs1_KWt_6OT-n0QF11uOaZZFhv8wh3_juPk_hT7Ug.KIRVJvo3j-0dtY9aKLh9r43gLqyrUouuanTtfMVLuoUg.JPEG/1652867557666.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
238,917780778,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917780778&referrerAllArticles=false,0,0,2022-05-18 18:36:36,아이폰13미니 블랙 256GB 자급제폰 판매합니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTk1/MDAxNjUyODY2NjA1NzY5.7tLGq2usu0AIrqW-iuRPvC7ICAyfACAADjI9K7Cp80sg.taghzF-peCjh2dwL8ytG8EoCgdlEN_M081bLGGBlodwg.JPEG/IMG_1088.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
239,917779695,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917779695&referrerAllArticles=false,0,0,2022-05-18 18:30:12,아이폰13 미드나이트 256g ,,,,Jongo Nara,11,15,14,29
240,917779687,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917779687&referrerAllArticles=false,0,0,2022-05-18 18:30:09,아이폰13프로 128기가 자급제 시에라블루 팔아요,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTEx/MDAxNjUyODY2MjE2MDgw.nn2Ttib7SeL6jYubGz8dyb2eIdgtANSai8xxsLCAKa4g.4ZFaDv01fDECE2FW_zYMokclzv9E7wADA9b8zvtXjFAg.JPEG/20220512%2525EF%2525BC%2525BF193019.jpg?type=f740_740,경상남도,창원시 의창구,Jongo Nara,11,15,14,29
241,917779569,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917779569&referrerAllArticles=false,0,0,2022-05-18 18:29:25,아이폰 13미니 128g 블랙 팝니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTY3/MDAxNjUyODY2MTU2OTYw.PArU3qSV3eJcvK2YzvwlR7QeJj-TcbSdfwz8U4oJKWMg.XDc-LY_Z8Wn435uYoQhI2y9OKhTVRge0itw_T9wsupsg.JPEG/SE-917fe77e-63f4-4fd4-8e90-8253b1264355.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
242,917770048,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917770048&referrerAllArticles=false,0,0,2022-05-18 17:34:17,아이폰13프로  IPHONE13Pro_128GB,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTI4/MDAxNjUyODYyNzc1NDY0.V41AopyKvQc7y_mdEOSIXXtNRsN48ryLVAhYoJinmE0g.qfR_I6ykg7G_7YJiFO4diBBP-00I7Gg09JFuLUhRdJ4g.PNG/N364%25257BGG%25283NLT%25257D%25257DTGU%25257B237.png?type=f740_740,,,Jongo Nara,11,15,14,29
243,917769693,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917769693&referrerAllArticles=false,0,0,2022-05-18 17:32:19,아이폰 13프로 256기가 실버,,,,Jongo Nara,11,15,14,29
244,917767320,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917767320&referrerAllArticles=false,0,0,2022-05-18 17:19:07,아이폰13 128G 미드나이트 팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTZfMTg0/MDAxNjUyNjkxNzY4NzA4.8HiQqgJo0EwhNiBHnS7R04yOjxmEOLDTah_rFEdnMd4g.CbcDXdPWj1DS6pYZlvt4z2l0FVynLXFskSbiUOk7CiUg.JPEG/IMG_1239.jpg?type=f740_740,서울특별시,동작구,Jongo Nara,11,15,14,29
245,917767059,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917767059&referrerAllArticles=false,0,1,2022-05-18 17:17:35,아이폰13프로 128GB 그라파이트색상(미개봉_대전직0,,,,Jongo Nara,11,15,14,29
246,917766301,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917766301&referrerAllArticles=false,0,1,2022-05-18 17:13:26,아이폰 13프로 화이트 128GB S급 판매합니다.(애케플 가입 가능) ,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfODMg/MDAxNjUyODYxNjE1NjI3.2iJmImkjnuhd2a4WJIiDfMa7R18AhQJalxKOpbFOkOMg.Dv4hxDNpAORbz2jx1xVA0sDEVWN1KnK6DJuA6u1h-fEg.JPEG/IMG_0137.jpg?type=f740_740,경기도,안양시 동안구,Jongo Nara,11,15,14,29
247,917766113,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917766113&referrerAllArticles=false,0,1,2022-05-18 17:12:17,민트급 아이폰 13 미니 핑크 256GB(+정품케이스 2종) 75만원 팝니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTM2/MDAxNjUyODYxNTI4MjAz.c7XUCqYVw5kYdgGNt4scFX5brVr8tLDCXGCwFbOUhigg.Pk3-BbfmXvOoudZYnxo1vlFrBhQk86wUGQjW9MXse7sg.JPEG/IMG_3322.JPG?type=f740_740,서울특별시,강서구,Jongo Nara,11,15,14,29
248,917763654,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917763654&referrerAllArticles=false,0,0,2022-05-18 16:59:10,안전가능 광주광역시 아이폰13 프로 128기가 골드 데모폰  단순개봉 팝니다 ,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTFfMjgg/MDAxNjUyMjcwMzk2MzQ1.IHBFR3YYZciYZkzcAlH0P9fLlnO9wWDWcpE84oImvKwg.07iFAKH_CYZhLEN96pqvNh3T25Pmn4ZC8iL5PT__sUgg.JPEG/376B2F6D-4DB9-49B1-9D99-B3FE7A5D42D3.jpeg?type=f740_740,,,Jongo Nara,11,15,14,29
249,917762415,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917762415&referrerAllArticles=false,0,1,2022-05-18 16:52:30,Apple 아이폰13프로 5G 128GB 그래파이트(미개봉_대전직),,,,Jongo Nara,11,15,14,29
250,917762324,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917762324&referrerAllArticles=false,0,0,2022-05-18 16:51:56,아이폰13프로맥스 256gb 그래파이트 판매,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTc0/MDAxNjUyODYwMzI3MDYz.tIJnnp9E8NgCdIvJBekQ2tEjWzcRUyj_s-qjUCnpy1kg.1lISQG83efwdbo0lBwicRaix2HV6UVJfV74xOLRmesYg.JPEG/IMG_8252.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
251,917760189,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917760189&referrerAllArticles=false,0,0,2022-05-18 16:40:42,아이폰13프로맥스  풀박  싸게날립니다,,,,Jongo Nara,11,15,14,29
252,917751275,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917751275&referrerAllArticles=false,0,0,2022-05-18 15:53:18,아이폰13프로 256기가 시에라블루,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjcy/MDAxNjUyODU2ODEwMTQx.ZGYs8OJNzkM2ZJF5ADKZU_Tsku6Ng2NjdFKfjJ8TQDwg.JTtXNEB2oY2jUVFsZpv_G3jkrXzHlTXkoDpcF5PxYWMg.JPEG/IMG_0219.JPG?type=f740_740,세종특별자치시,세종특별자치시,Jongo Nara,11,15,14,29
253,917742235,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917742235&referrerAllArticles=false,0,0,2022-05-18 15:05:45,개인판매자) 아이폰13프로128g 실버색상 자급제 판매합니다,,,,Jongo Nara,11,15,14,29
254,917737261,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917737261&referrerAllArticles=false,0,0,2022-05-18 14:40:09,아이폰13미니 미드나잇블랙 128gb 새폰 풀박스,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjE5/MDAxNjUyODUyNDEwOTM0.4UAywpO82KXXRYGjcOjn_hvNymAn-vPjQtjr2y6qwYwg.Fjk0w89Ms4ZRivDgF-HlNNGgHYm_4smCSFCx5d_8MnYg.JPEG/20220518%2525EF%2525BC%2525BF134737.jpg?type=f740_740,경기도,안산시 단원구,Jongo Nara,11,15,14,29
255,917732783,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917732783&referrerAllArticles=false,0,0,2022-05-18 14:17:02,아이폰 13프로 실버 128g 판매합니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTZfMTYw/MDAxNjUyNjkxOTgyNDIy.P1tG7nOpAEbItkRmxJdJ-T8zF4sNw-h_WDuh_h5SceYg.Oh89l_HGrJ6zM02t2It1qcT_Apx9wL82m-kZf7KDUaUg.JPEG/1-1.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
256,917731862,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917731862&referrerAllArticles=false,0,1,2022-05-18 14:12:10,아이폰13 프로 256기가 미개봉자급제 새상품입니다,,,,Jongo Nara,11,15,14,29
257,917727954,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917727954&referrerAllArticles=false,0,1,2022-05-18 13:53:08,아이폰13프로 시에라블루 128기가 자급제(미개봉),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjI2/MDAxNjUyODQ5NTczNDc3.8qZh1lKZnrBfdYXlhEZB046wHLJqUyTB7HewWkOE7Jgg.g9mjSji2IC6dXlhSpA4nzc3YmrJDaCxrl-IThe-SDpkg.JPEG/46C3290E-C5DB-4643-ACA2-018EDFD7C99D.jpeg?type=f740_740,서울특별시,송파구,Jongo Nara,11,15,14,29
258,917727902,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917727902&referrerAllArticles=false,0,0,2022-05-18 13:52:55,[판매중] 아이폰13 256gb 스타라이트 자급제 새제품 판매합니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTZfMjQ4/MDAxNjUyNjY5NDczMjY4.SMOB7b5aLA_58-7aasK1bMWFjUCoQDA3Y-dZ5vBDAYsg.zmRDX6NORflXOEy9zrcNH5CtcXXy0YvV4GC2Wwrwo2og.JPEG/20220516_114856911.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
259,917727856,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917727856&referrerAllArticles=false,0,0,2022-05-18 13:52:40,[판매중] 아이폰13 256gb 그린 새제품 판매합니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTVfMTU5/MDAxNjUyNjIyMTcyNzYx.hzCoSFJLgkG99Q_lVeeYMYG335nk6tyCD3giH2WdJPEg.VrS41RnNyrqJlhpAgvk94rsK54WByLz6GXIEOIK-1hsg.JPEG/20220515_224105320_01.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
260,917727258,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917727258&referrerAllArticles=false,0,0,2022-05-18 13:49:17,아이폰13pro 128g 시에라블루,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfNjcg/MDAxNjUyODQ5MzU0Mjgy.ptZOAAwrfSqR5nbstRALL8KbnvIpnUcTBvJxTK-XK54g.TU29TeJtHqerct3W5T4avDZ3rBQEE4pgKqlwrW2W0j0g.JPEG/20220420_134608.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
261,917727150,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917727150&referrerAllArticles=false,0,0,2022-05-18 13:48:40,자급제 아이폰 13미니 스타라이트 128G,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjkx/MDAxNjUyODQ5MDEyMTQx.4jn1sVhHd5Sb6zV-aW6DkMCglKt05o2ZVaWmZ6B7qIMg.KMmBFNCA0awh9QP3NtpAuY93no0lnxJG65mS7j_Jq4Eg.JPEG/IMG_0025.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
262,917725195,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917725195&referrerAllArticles=false,0,0,2022-05-18 13:38:56,아이폰 13프로 그래파이트 128기가 자급제 판매 92만,,,,Jongo Nara,11,15,14,29
263,917723091,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917723091&referrerAllArticles=false,0,1,2022-05-18 13:29:16,아이폰13프로 실버256기가 s급 풀박,,,,Jongo Nara,11,15,14,29
264,917722316,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917722316&referrerAllArticles=false,0,1,2022-05-18 13:25:35,(미개봉) 부산 아이폰13 프로 골드 128g 자급제 판매합니다. (안전결제 가능),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTdfNzYg/MDAxNjUyNzk5MTUxODEy.MEZ4nuYsEF7wvThO15NkjQ3HeyFqTOjKV7GLq7TbpUQg.cc7qaul-Npi8Y7bYtafgqk69nl7K0UCThHvMov3hXSEg.JPEG/IMG_4001.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
265,917722272,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917722272&referrerAllArticles=false,0,1,2022-05-18 13:25:18,(미개봉) 부산 아이폰13 프로 실버 128g 자급제 판매합니다. (안전결제 가능),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTdfMTYg/MDAxNjUyNzk5MDYyMzAx.7R2NBwyOxHLSG_pauKyRNqNbY4ZW9SFkBCGevn-tT2gg.-200Zig6YQg11sTVkqSiXgYkUYfT-z5GAl6-ToHcZ2sg.JPEG/IMG_4003.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
266,917720708,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917720708&referrerAllArticles=false,0,1,2022-05-18 13:17:38,아이폰13프로맥스 promax 256 그라파이트 자급제 S급,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjgg/MDAxNjUyODQ2OTc2Mzcx.bC1HFDyGI3cA_Dz9d7ydKIxSEpdipiOIm9Yx8b5aM1cg.UiP4Vcd2CsT1xVLZ6gdXRI9C5TAEPjnmoYNFS-pZ4Tcg.JPEG/IMG-3508.JPG?type=f740_740,서울특별시,마포구,Jongo Nara,11,15,14,29
267,917717217,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917717217&referrerAllArticles=false,0,1,2022-05-18 13:00:37,아이폰13 128G 그린 자급제 새상품,,,,Jongo Nara,11,15,14,29
268,917712743,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917712743&referrerAllArticles=false,0,1,2022-05-18 12:38:25,배터리100 S급 아이폰13프로 128G 시에라블루 (670),https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjYy/MDAxNjUyODQ1MTEyMzU1.9oc1xJZCheEL9oma1ZhclaE5wJDv7F7LDn4BG2hYhKcg._7KItKwCgE72a2MLdkIIFIH9HJUllhvmgNhz6bvlXQcg.JPEG/1.jpg?type=f740_740,경기도,성남시 분당구,Jongo Nara,11,15,14,29
269,917711512,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917711512&referrerAllArticles=false,0,0,2022-05-18 12:32:10,아이폰13 128기가 자급제팝니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTc2/MDAxNjUyODQ0Njk1MTE0.B86CiGdQ2Bq5zLyzFIXMMooCGbtKg3YPcl8ke65AOeog.q8XEuwXukV-euPSxNexYKI8q3IhP5rqNtjOLQgtEelAg.JPEG/6A5DF7DE-365F-47D8-AA4A-16326D12300C.jpeg?type=f740_740,경기도,수원시 장안구,Jongo Nara,11,15,14,29
270,917703694,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917703694&referrerAllArticles=false,0,0,2022-05-18 11:54:54,아이폰13  256g 스타라이트,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfOTUg/MDAxNjUyODQyNDUwMzc5.eauJ8WxCA73fMTM_lIEVRuHIX4lLp-EB2UWFF7c8ZsUg.6nEhrmr5Rw0w0RNJEIP3ExG6r7ndH91BR_Z2KgURc7Qg.JPEG/6345D58E-850E-4504-BC6C-62528A1A5BC5.jpeg?type=f740_740,,,Jongo Nara,11,15,14,29
271,917703022,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917703022&referrerAllArticles=false,0,1,2022-05-18 11:51:30,(개인)아이폰13 프로맥스 128GB 자급제 그래파이트 풀박스 S급,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMTAg/MDAxNjUyODQyMjk3NjI2.0ZpQbUvDP2yvTCozUw7wwc9lCVk7Nj82DgmIacqiLlwg.tRq594fn8uQPkNQy0XChC02PTSrUa0qjBB-zkFvEK1Ag.JPEG/1652708021824.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
272,917699379,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917699379&referrerAllArticles=false,0,1,2022-05-18 11:35:00,(미개봉) 아이폰13 프로 128 실버 자급제 판매합니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTNfMzMg/MDAxNjUyNDEyNTU4ODYx.50JzuvEifbOu_RBmWaTlS0oDGk0M1tWsPM4fwIpK-M0g.Ppsv7Uf4LjnNK0Gj5bFxdfgLux8HRc4ab1Q2yRm7Z6og.JPEG/IMG_5869.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
273,917697272,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917697272&referrerAllArticles=false,0,0,2022-05-18 11:25:20,아이폰 13프로 512GB  그래파이트 팝니다.,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTFfMjAg/MDAxNjUyMjUyMTUyNzgz.D91cRCTD0R13fdtccYrsnm2N2zLIijMvcLA7MqcT7-Ag.Q6jiHqhZvG_U5DU5uo9tQgHfbxeyBWXcHrtZHNIEt0sg.JPEG/KakaoTalk_20220509_081526974_08.jpg?type=f740_740,,,Jongo Nara,11,15,14,29
274,917696846,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917696846&referrerAllArticles=false,0,1,2022-05-18 11:23:32,아이폰13 256기가 그린 자급제(미개봉),,,,Jongo Nara,11,15,14,29
275,917695041,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917695041&referrerAllArticles=false,0,0,2022-05-18 11:15:28,공기계 아이폰 13 128G 스타라이트 판매합니다,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MThfMjQ4/MDAxNjUyODQwMTI4NTcy.Wyfwho83One_s7105klyw18ZO5JRKyyaJHj_onVDEF8g.CHxyKk0gE0dKwlQVCjztaVSq0lIm5W5vWQqRq2YVSs4g.JPEG/IMG_0911.jpg?type=f740_740,인천광역시,부평구,Jongo Nara,11,15,14,29
276,917695040,https://m.cafe.naver.com/ArticleRead.nhn?clubid=10050146&menuid=339&boardtype=C&page=1&articleid=917695040&referrerAllArticles=false,0,0,2022-05-18 11:15:27,아이폰13프로  애케플    128기가 ㅍㅍ  개인,https://cafeptthumb-phinf.pstatic.net/MjAyMjA1MTZfMTY2/MDAxNjUyNjMxMTQwNjg0.0DuvfiMVWqbT9XS1qvGDmtqT_rbwOoanfmacw4CofIQg.ix02L-gEEWxBJPZHmxKGvlXvjRTMAfBpVD2MoWrnCZkg.JPEG/IMG_0318.JPG?type=f740_740,,,Jongo Nara,11,15,14,29
